IDs,TOP2,TOP3,TOP4,MID2,MID3,MID4,BTM2,BTM3,BTM4,Gene_Product,Ortholog_ID,percent_id,taxonomy,
Ga0562388_00114041_5316_6836,0,439736,0,0,0,0,0,0,0,F-type H+-transporting ATPase subunit alpha,KO:K02111,76.05,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophorhabdales;Syntrophorhabdaceae;Syntrophorhabdus;Syntrophorhabdus aromaticivorans;Syntrophorhabdus aromaticivorans UI,
Ga0562388_02431590_170_1492,0,0,0,0,0,0,0,439406,0,myo-inositol 2-dehydrogenase/D-chiro-inositol 1-dehydrogenase,KO:K00010,51.57,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobia subdivision 3;Pedosphaera;Pedosphaera parvula;Pedosphaera parvula Ellin514,
Ga0562388_05813983_688_1059,0,439305,0,0,0,0,0,0,0,hypothetical protein,Hypo-rule applied,91.8,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;Methylocystis sp. SC2;Methylocystis sp. SC2,
Ga0562388_00923874_762_2396,439004,0,0,0,0,0,0,0,0,thermosome,TIGR02339,75.5,Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanoregula;Methanoregula boonei;Methanoregula boonei 6A8,
Ga0562388_15908090_3_674,0,0,437934,0,0,0,0,0,0,chaperonin GroEL,KO:K04077,80.36,Bacteria;Acidobacteria;Vicinamibacteria;unclassified Vicinamibacteria;Vicinamibacteraceae;Luteitalea;Luteitalea pratensis;Luteitalea pratensis DSM 100886,
Ga0562388_00387869_2_3178,0,0,0,437877,0,0,0,0,0,DNA-directed RNA polymerase subunit beta,KO:K03043,84.88,Bacteria;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;Pirellula;Pirellula staleyi;Pirellula staleyi DSM 6068,
Ga0562388_00145480_3_1046,437078,0,0,0,0,0,0,0,0,exopolyphosphatase/guanosine-5'-triphosphate-3'-diphosphate pyrophosphatase,KO:K01524,76.72,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocapsa;Thiocapsa roseopersicina;Thiocapsa roseopersicina DSM 217,
Ga0562388_00233653_520_2949,0,0,0,0,0,0,0,436955,0,lon-related putative ATP-dependent protease,TIGR00764,61.4,Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;Methanoculleus bourgensis;Methanoculleus bourgensis MS2,
Ga0562388_19427845_208_615,0,0,0,0,436842,0,0,0,0,phosphate transport system substrate-binding protein,KO:K02040,75.38,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfopila;Desulfopila sp. IMCC35004;Desulfopila sp. IMCC35004,
Ga0562388_23688609_2_559,0,0,434032,0,0,0,0,0,0,chaperonin GroEL,KO:K04077,74.19,Bacteria;Armatimonadetes;unclassified Armatimonadetes;unclassified Armatimonadetes;unclassified Armatimonadetes;unclassified Armatimonadetes;Armatimonadetes bacterium JGI 0000077-K19;Armatimonadetes bacterium JGI 0000077-K19 (contamination screened),
Ga0562388_05170498_470_1153,0,0,0,0,0,0,0,0,433172,type IV pilus assembly protein PilQ,KO:K02666,69.03,Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;unclassified Betaproteobacteria;unclassified Betaproteobacteria;uncultured beta proteobacterium;unclassified betaproteobacterium ENR4,
Ga0562388_00030432_5983_8745,0,0,0,0,0,0,0,432842,0,pyruvate-orthophosphate dikinase,KO:K01006,77.61,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea;Anaerolinea thermophila;Anaerolinea thermophila UNI-1,
Ga0562388_00068246_2_1042,432239,0,0,0,0,0,0,0,0,elongation factor Tu,KO:K02358,82.37,Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales;Solibacteraceae;Candidatus Solibacter;Candidatus Solibacter usitatus;Candidatus Solibacter usitatus Ellin6076,
Ga0562388_06100761_2_1063,0,0,0,0,0,0,431408,0,0,hypothetical protein,Hypo-rule applied,31.87,Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales;Bryobacteraceae;Bryobacter;Bryobacter aggregatus;Bryobacter aggregatus DSM 18758,
Ga0562388_05428394_201_677,0,0,430772,0,0,0,0,0,0,hypothetical protein,Hypo-rule applied,NA,NA,
Ga0562388_00486767_3_3704,430524,0,0,0,0,0,0,0,0,FtsP/CotA-like multicopper oxidase with cupredoxin domain,COG2132,59.23,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Intrasporangiaceae;Terrabacter;Terrabacter sp. 28;Terrabacter sp. 28,
Ga0562388_08206901_1_921,430342,0,0,0,0,0,0,0,0,chaperonin GroEL,KO:K04077,89.25,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium lablabi;Bradyrhizobium lablabi GAS499,
Ga0562388_01584372_1_1305,429849,0,0,0,0,0,0,0,0,peptide/nickel transport system substrate-binding protein,KO:K02035,29.37,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Sporomusa;Sporomusa acidovorans;Sporomusa acidovorans DSM 3132,
Ga0562388_08541728_3_905,0,0,0,0,0,429766,0,0,0,F-type H+-transporting ATPase subunit beta,KO:K02112,92.69,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Endozoicomonadaceae;Endozoicomonas;Endozoicomonas montiporae;Endozoicomonas montiporae CL-33,
Ga0562388_02807513_64_1557,0,429600,0,0,0,0,0,0,0,hypothetical protein,Hypo-rule applied,30.84,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfofustis;Desulfofustis glycolicus;Desulfofustis glycolicus DSM 9705,
Ga0562388_12737042_3_353,429512,0,0,0,0,0,0,0,0,F-type H+-transporting ATPase subunit alpha,KO:K02111,93.1,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Dechlorobacter;Dechlorobacter hydrogenophilus;Dechlorobacter hydrogenophilus LT-1,
Ga0562388_02921539_1_1524,0,0,0,0,0,0,0,429510,0,pyruvate-orthophosphate dikinase,KO:K01006,66.93,Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Deferribacter;Deferribacter desulfuricans;Deferribacter desulfuricans SSM1,
Ga0562388_01694835_2_1930,0,0,429030,0,0,0,0,0,0,K(+)-stimulated pyrophosphate-energized sodium pump,KO:K15987,69.55,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatiglans;Desulfatiglans anilini;Desulfatiglans anilini DSM 4660,
Ga0562388_00577761_3_1235,428378,0,0,0,0,0,0,0,0,K(+)-stimulated pyrophosphate-energized sodium pump,KO:K15987,72.6,Bacteria;Candidatus Sumerlaeota;unclassified Candidatus Sumerlaeota;unclassified Candidatus Sumerlaeota;unclassified Candidatus Sumerlaeota;unclassified Candidatus Sumerlaeota;BRC1 bacterium SCGC AAA252-M09;BRC1 bacterium SCGC AAA252-M09 (contamination screened),
Ga0562388_11527984_207_752,0,0,0,0,428226,0,0,0,0,6-phospho-3-hexuloisomerase,KO:K08094,85.23,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylobacter;Methylobacter tundripaludum;Methylobacter tundripaludum OWC-G53F,
Ga0562388_07639883_3_956,0,0,0,0,427911,0,0,0,0,elongation factor G,KO:K02355,96.23,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas;Dechloromonas aromatica;Dechloromonas aromatica RCB,
Ga0562388_23915285_2_559,427643,0,0,0,0,0,0,0,0,CxxC motif-containing protein (DUF1111 family),COG3488,43.96,Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonas;Fimbriimonas ginsengisoli;Fimbriimonas ginsengisoli Gsoil 348,
Ga0562388_03308423_1_1266,0,0,0,0,0,0,427616,0,0,chaperonin GroEL,KO:K04077,80.52,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;Dissulfuribacter;Dissulfuribacter thermophilus;Dissulfuribacter thermophilus S69,
Ga0562388_00548409_2_433,0,427019,0,0,0,0,0,0,0,hypothetical protein,Hypo-rule applied,NA,NA,
Ga0562388_19635128_2_610,0,426552,0,0,0,0,0,0,0,molecular chaperone DnaK,KO:K04043,84.24,Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Thermoanaerobaculum;Thermoanaerobaculum aquaticum;Thermoanaerobaculum aquaticum MP-01,
Ga0562388_00227084_1877_2413,426054,0,0,0,0,0,0,0,0,large subunit ribosomal protein L10,KO:K02864,86.86,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Rhodopila;unclassified Rhodopila;Rhodopila sp. LVNP,
Ga0562388_00932400_1_2160,0,0,0,0,0,0,0,425704,0,catalase-peroxidase,KO:K03782,87.9,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Dendrosporobacter;Dendrosporobacter quercicolus;Dendrosporobacter quercicolus DSM 1736,
Ga0562388_01753118_1187_1963,0,0,0,0,425194,0,0,0,0,branched-chain amino acid transport system substrate-binding protein,KO:K01999,55.29,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Quisquiliibacterium;Quisquiliibacterium transsilvanicum;Quisquiliibacterium transsilvanicum DSM 29781,
Ga0562388_01072427_1942_2505,241014,0,0,0,183493,0,0,0,0,chaperonin GroEL,KO:K04077,83.42,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea;Anaerolinea thermophila;Anaerolinea thermophila UNI-1,
Ga0562388_22528584_3_572,0,0,0,0,0,0,0,0,424420,hypothetical protein,Hypo-rule applied,35.68,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium swingsii;Flavobacterium swingsii DSM 21789,
Ga0562388_22865830_3_569,0,0,0,0,0,0,424130,0,0,hypothetical protein,Hypo-rule applied,79.37,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylosarcina;Methylosarcina fibrata;Methylosarcina fibrata AML-C10,
Ga0562388_01692493_2_1882,423785,0,0,0,0,0,0,0,0,iron complex outermembrane receptor protein,KO:K02014,45.81,Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;unclassified Opitutaceae;Opitutaceae bacterium EW11;Opitutaceae bacterium EW11,
Ga0562388_00100378_1983_3413,0,423416,0,0,0,0,0,0,0,F-type H+-transporting ATPase subunit beta,KO:K02112,85.22,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfobacca;Desulfobacca acetoxidans;Desulfobacca acetoxidans ASRB2- DSM 11109,
Ga0562388_06971701_3_998,422911.4,0,0,0,0,0,0,0,0,chaperonin GroEL,KO:K04077,95.48,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Chondromyces;Chondromyces crocatus;Chondromyces crocatus Cm c5,
Ga0562388_06227238_2_1054,0,0,0,0,0,0,422525,0,0,hypothetical protein,Hypo-rule applied,60.11,Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Draconibacterium;Draconibacterium sediminis;Draconibacterium sediminis JN14CK-3,
Ga0562388_00238845_834_3785,0,0,0,0,0,0,0,422519,0,subtilisin family serine protease,COG1404,67.34,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Rhizobacter;Rhizobacter sp. Root404;Rhizobacter sp. Root404,
Ga0562388_08624866_393_902,0,0,421995,0,0,0,0,0,0,hypothetical protein,Hypo-rule applied,NA,NA,
Ga0562388_03040906_2_1495,0,0,0,0,0,0,421546,0,0,aldehyde:ferredoxin oxidoreductase,KO:K03738,56.71,Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Pelotomaculum;Pelotomaculum thermopropionicum;Pelotomaculum thermopropionicum SI,
Ga0562388_06952726_1_999,421469,0,0,0,0,0,0,0,0,heterodisulfide reductase subunit A,KO:K03388,69.88,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;Syntrophobacter;Syntrophobacter fumaroxidans;Syntrophobacter fumaroxidans MPOB,
Ga0562388_03585681_661_1215,0,0,0,0,421334,0,0,0,0,LemA protein,KO:K03744,66.67,Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Thermoanaerobaculum;Thermoanaerobaculum aquaticum;Thermoanaerobaculum aquaticum MP-01,
Ga0562388_21812256_2_583,0,0,0,0,0,0,0,421307,0,chemotaxis family two-component system sensor kinase Cph1,KO:K11354,27.14,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Tamlana;Tamlana sp. s12;Tamlana sp. s12,
Ga0562388_03311646_437_1435,0,0,0,0,0,420769,0,0,0,sn-glycerol 3-phosphate transport system substrate-binding protein,KO:K05813,58.9,Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Effusibacillus;Effusibacillus lacus;Effusibacillus lacus skLN1,
Ga0562388_10094127_1_387,0,0,0,0,0,0,0,0,420202,alkyl hydroperoxide reductase subunit AhpC,COG0450,85.27,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;Thioalkalivibrio nitratireducens;Thioalkalivibrio nitratireducens DSM 14787,
Ga0562388_00717062_844_2484,0,0,420102,0,0,0,0,0,0,chaperonin GroEL,KO:K04077,81.08,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Levilinea;Levilinea saccharolytica;Levilinea saccharolytica DSM 16555,
Ga0562388_00104813_6118_7830,0,0,0,418868,0,0,0,0,0,anaerobic selenocysteine-containing dehydrogenase,COG0243,79.33,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Gallionella;Gallionella capsiferriformans;Gallionella capsiferriformans ES-2,
Ga0562388_15521620_3_683,0,0,0,0,0,418858,0,0,0,hypothetical protein,Hypo-rule applied,NA,NA,
Ga0562388_00254582_4435_5097,0,418569,0,0,0,0,0,0,0,transcription termination factor Rho,KO:K03628,81.36,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira;Candidatus Nitrospira inopinata;Candidatus Nitrospira inopinata ENR4,
Ga0562388_11989727_3_770,0,0,0,418390,0,0,0,0,0,outer membrane protein OmpU,KO:K08720,63.9,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;unclassified Rhodospirillales;unclassified Rhodospirillales;Rhodospirillales bacterium URHD0017;Rhodospirillales bacterium URHD0017,
Ga0562388_00106083_3683_4162,0,0,0,0,0,0,417529,0,0,hypothetical protein,Hypo-rule applied,NA,NA,
Ga0562388_01215536_416_2353,0,0,0,0,0,0,417308,0,0,polyribonucleotide nucleotidyltransferase,KO:K00962,60.38,Bacteria;Acidobacteria;Blastocatellia;unclassified Blastocatellia;unclassified Blastocatellia;Chloracidobacterium;Chloracidobacterium thermophilum;Chloracidobacterium thermophilum B,
Ga0562388_00027957_1_1509,0,0,0,0,0,0,0,417031,0,thermosome,TIGR02339,91,Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanoregula;Methanoregula formicica;Methanoregula formicica SMSP- DSM 22288,
Ga0562388_05417454_1_1128,0,0,0,0,0,416127,0,0,0,type IV pilus assembly protein PilQ,KO:K02666,64.2,Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;unclassified Betaproteobacteria;unclassified Betaproteobacteria;uncultured beta proteobacterium;unclassified betaproteobacterium ENR4,
Ga0562388_00606186_1703_3244,0,0,0,0,0,0,0,415851,0,glutathione transport system substrate-binding protein,KO:K13889,48.29,Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Effusibacillus;Effusibacillus pohliae;Effusibacillus pohliae DSM 22757,
Ga0562388_00006570_15195_16874,0,0,0,0,415732,0,0,0,0,methylmalonyl-CoA mutase N-terminal domain/subunit,KO:K01848,80.5,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;Syntrophobacter;Syntrophobacter fumaroxidans;Syntrophobacter fumaroxidans MPOB,
Ga0562388_00003011_8452_10086,0,0,0,0,0,415560,0,0,0,chaperonin GroEL,KO:K04077,90.44,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;Syntrophobacter;Syntrophobacter fumaroxidans;Syntrophobacter fumaroxidans MPOB,
Ga0562388_18860204_3_506,0,0,0,0,0,414772,0,0,0,sulfur-oxidizing protein SoxB,KO:K17224,74.4,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfurirhabdus;Sulfurirhabdus autotrophica;Sulfurirhabdus autotrophica DSM 100309,
Ga0562388_08999741_3_884,0,0,0,0,0,414299,0,0,0,peptide/nickel transport system substrate-binding protein,KO:K02035,51.04,Archaea;Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;Aigarchaeota archaeon SCGC AAA471-F17;Aigarchaeota archaeon SCGC AAA471-F17 (contamination screened),
Ga0562388_00070875_227_2053,0,0,414082,0,0,0,0,0,0,aldehyde:ferredoxin oxidoreductase,KO:K03738,78.95,Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus;Roseiflexus castenholzii;Roseiflexus castenholzii HLO8- DSM 13941,
Ga0562388_02827777_327_728,0,0,0,0,413009,0,0,0,0,methylmalonyl-CoA mutase C-terminal domain/subunit,KO:K01849,85.61,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;Syntrophobacter;Syntrophobacter fumaroxidans;Syntrophobacter fumaroxidans MPOB,
Ga0562388_29101823_2_511,0,0,0,0,0,0,413001,0,0,glutamate-1-semialdehyde 2-1-aminomutase,KO:K01845,77.51,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter;Geobacter uraniireducens;Geobacter uraniireducens Rf4,
Ga0562388_12963929_158_562,412978,0,0,0,0,0,0,0,0,roadblock/LC7 domain-containing protein,COG4831,92.54,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Thiobacillaceae;Thiobacillus;Thiobacillus thioparus;Thiobacillus thioparus DSM 505,
Ga0562388_28029121_2_520,0,0,0,0,0,0,0,0,412151,adenylylsulfate reductase subunit A,KO:K00394,86.71,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocystis;Thiocystis violascens;Thiocystis violascens 611- DSM 198,
Ga0562388_01794133_1_1941,0,0,0,0,0,0,0,0,412008,uncharacterized surface anchored protein,COG4932,53.21,Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanotrichaceae;Methanothrix;Methanothrix soehngenii;Methanothrix soehngenii GP-6,
Ga0562388_00658056_3_1628,0,0,0,0,0,0,0,411925,0,thermosome,TIGR02339,86.11,Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanotrichaceae;Methanothrix;Methanothrix soehngenii;Methanothrix soehngenii GP-6,
Ga0562388_07514295_3_431,0,0,0,0,0,0,411850,0,0,TRAP-type mannitol/chloroaromatic compound transport system substrate-binding protein,COG4663,74.79,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes;Alcaligenes sp. HPC1271;Alcaligenes sp. HPC1271,
Ga0562388_00023420_7536_11681,0,0,411793,0,0,0,0,0,0,DNA-directed RNA polymerase subunit beta,KO:K03043,79,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;Sandaracinus;Sandaracinus amylolyticus;Sandaracinus amylolyticus DSM 53668,
Ga0562388_01459317_2_457,0,0,0,0,411361,0,0,0,0,branched-chain amino acid transport system substrate-binding protein,KO:K01999,75.5,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Rhodomicrobium;Rhodomicrobium vannielii;Rhodomicrobium vannielii R_RK_2,
Ga0562388_04796963_838_1197,411310,0,0,0,0,0,0,0,0,fructose-bisphosphate aldolase class II,KO:K01624,82.35,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Roseospirillum;Roseospirillum parvum;Roseospirillum parvum 930I,
Ga0562388_00680497_2240_3139,0,0,0,0,0,0,0,0,410946,hypothetical protein,Hypo-rule applied,55.56,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;Syntrophobacter;Syntrophobacter fumaroxidans;Syntrophobacter fumaroxidans MPOB,
Ga0562388_00251285_1894_3048,0,0,0,0,410884,0,0,0,0,6-oxo-cyclohex-1-ene-carbonyl-CoA hydrolase,KO:K07539,84.82,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Syntrophus;Syntrophus aciditrophicus;Syntrophus aciditrophicus SB,
Ga0562388_02607618_528_1613,0,0,0,410591,0,0,0,0,0,chaperonin GroEL,KO:K04077,81.01,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium NaphS2;delta proteobacterium NaphS2,
Ga0562388_05332183_1_1107,0,0,0,0,0,410517,0,0,0,chaperonin GroEL,KO:K04077,88.08,Bacteria;Candidatus Bipolaricaulota;unclassified Candidatus Bipolaricaulota;unclassified Candidatus Bipolaricaulota;unclassified Candidatus Bipolaricaulota;unclassified Candidatus Bipolaricaulota;Acetothermia bacterium SCGC AAA255-C06;Acetothermia bacterium SCGC AAA255-C06 (contamination screened),
Ga0562388_13200102_3_380,410113,0,0,0,0,0,0,0,0,predicted porin,COG3203,34.78,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax cavernicola;Acidovorax cavernicola 1011MAR4D40.2,
Ga0562388_23382181_2_565,0,408372,0,0,0,0,0,0,0,hypothetical protein,Hypo-rule applied,71.98,Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanoregula;Methanoregula formicica;Methanoregula formicica SMSP- DSM 22288,
Ga0562388_00025900_8209_9084,0,235983,0,171444,0,0,0,0,0,F-type H+-transporting ATPase subunit gamma,KO:K02115,74.57,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;Syntrophobacter;Syntrophobacter fumaroxidans;Syntrophobacter fumaroxidans MPOB,
Ga0562388_08874019_2_889,0,0,366188,0,0,0,40773.6,0,0,chaperonin GroEL,KO:K04077,87.16,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter;Geobacter sulfurreducens;Geobacter sulfurreducens AM-1,
Ga0562388_27544978_3_368,0,0,406510,0,0,0,0,0,0,peptidoglycan hydrolase CwlO-like protein,COG3883,55.2,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylobacter;Methylobacter sp. BBA5.1;Methylobacter sp. BBA5.1,
Ga0562388_01526778_1655_2101,0,0,0,0,405630,0,0,0,0,molecular chaperone DnaK,KO:K04043,85.91,Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Beggiatoa;Beggiatoa leptomitoformis;Beggiatoa leptomitoformis D-402,
Ga0562388_02567095_405_866,0,274152,0,0,0,0,0,130952,0,adenylylsulfate reductase subunit B,KO:K00395,80,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Desulfocarbo;Desulfocarbo indianensis;Desulfocarbo indianensis SCBM,
Ga0562388_05304078_1_390,0,403917,0,0,0,0,0,0,0,type VI secretion system secreted protein Hcp,KO:K11903,86.15,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Thauera;Thauera selenatis;Thauera selenatis AX- ATCC 55363,
